member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
H001075,S001184,Kamala Harris,Tim Scott,14,17,1
B001261,T000476,John Barrasso,Thom Tillis,17,17,0
D000622,R000605,Tammy Duckworth,Mike Rounds,12,15,0
R000307,S000770,Pat Roberts,Debbie Stabenow,16,17,1
C000127,L000174,Maria Cantwell,Patrick Leahy,13,15,0
I000024,S001203,James Inhofe,Tina Smith,7,9,0
B001230,M000355,Tammy Baldwin,Mitch McConnell,14,17,0
E000285,R000122,Michael Enzi,Jack Reed,15,17,0
C001098,M000355,Ted Cruz,Mitch McConnell,15,16,0
C000880,H001076,Michael Crapo,Margaret Hassan,15,17,0
H001076,T000250,Margaret Hassan,John Thune,16,17,0
C000141,M000303,Benjamin Cardin,John McCain,5,7,1
B000944,C001047,Sherrod Brown,Shelley Capito,15,17,1
C000567,G000386,Thad Cochran,Charles Grassley,10,10,0
H000338,S001181,Orrin Hatch,Jeanne Shaheen,15,16,0
H000338,M000303,Orrin Hatch,John McCain,7,7,1
R000122,S001202,Jack Reed,Luther Strange,5,6,0
H001041,R000584,Dean Heller,Jim Risch,15,17,2
F000463,R000122,Deb Fischer,Jack Reed,14,16,0
M000355,S000033,Mitch McConnell,Bernard Sanders,8,17,0
C001047,P000595,Shelley Capito,Gary Peters,16,17,1
C001075,H001042,Bill Cassidy,Mazie Hirono,13,15,0
F000457,H001076,Al Franken,Margaret Hassan,8,8,0
B001277,J000300,Richard Blumenthal,Doug Jones,8,9,0
K000352,S001202,Jon Kyl,Luther Strange,0,0,0
B001277,Y000064,Richard Blumenthal,Todd Young,13,17,1
B001267,S001197,Michael Bennet,Ben Sasse,15,17,2
M001183,W000779,Joe Manchin,Ron Wyden,12,17,1
B001236,S001184,John Boozman,Tim Scott,16,16,1
F000463,K000367,Deb Fischer,Amy Klobuchar,13,15,2
H001061,M001111,John Hoeven,Patty Murray,11,15,0
B001261,M000934,John Barrasso,Jerry Moran,16,16,0
B001261,H001069,John Barrasso,Heidi Heitkamp,16,17,1
E000285,K000352,Michael Enzi,Jon Kyl,2,2,0
C000567,G000562,Thad Cochran,Cory Gardner,10,10,0
H001041,U000039,Dean Heller,Tom Udall,13,17,0
M001170,Y000064,Claire McCaskill,Todd Young,16,17,1
M001176,U000039,Jeff Merkley,Tom Udall,15,17,0
S001141,W000437,Jeff Sessions,Roger Wicker,1,1,0
B001277,H001061,Richard Blumenthal,John Hoeven,12,16,1
P000612,T000250,David Perdue,John Thune,17,17,0
D000607,H001042,Joe Donnelly,Mazie Hirono,15,16,0
C000141,L000577,Benjamin Cardin,Mike Lee,6,17,1
H001046,S001202,Martin Heinrich,Luther Strange,5,6,0
D000618,M000355,Steve Daines,Mitch McConnell,17,17,0
B000575,H000338,Roy Blunt,Orrin Hatch,17,17,1
G000555,P000603,Kirsten Gillibrand,Rand Paul,6,17,0
C000127,F000444,Maria Cantwell,Jeff Flake,10,14,1
C001070,K000367,Bob Casey,Amy Klobuchar,16,16,1
I000024,I000055,James Inhofe,Johnny Isakson,13,14,0
E000285,H001046,Michael Enzi,Martin Heinrich,15,16,0
H001042,K000393,Mazie Hirono,John Kennedy,14,16,0
M001153,S001194,Lisa Murkowski,Brian Schatz,13,16,0
M000303,Y000064,John McCain,Todd Young,7,7,1
C001047,S001198,Shelley Capito,Dan Sullivan,16,16,1
G000562,M001169,Cory Gardner,Christopher Murphy,13,17,0
M001153,S001141,Lisa Murkowski,Jeff Sessions,1,1,0
M000133,M001153,Edward Markey,Lisa Murkowski,11,17,0
G000555,V000128,Kirsten Gillibrand,Chris Van Hollen,14,17,0
C001071,H000338,Bob Corker,Orrin Hatch,13,16,1
H001042,S001202,Mazie Hirono,Luther Strange,5,6,0
H001076,S000770,Margaret Hassan,Debbie Stabenow,17,17,1
J000293,S000320,Ron Johnson,Richard Shelby,15,17,0
B001236,G000555,John Boozman,Kirsten Gillibrand,10,16,0
C001047,S001181,Shelley Capito,Jeanne Shaheen,15,16,0
C001056,W000437,John Cornyn,Roger Wicker,16,16,1
L000575,T000464,James Lankford,Jon Tester,14,17,0
D000618,M000303,Steve Daines,John McCain,7,7,1
E000285,S001203,Michael Enzi,Tina Smith,8,9,0
B001135,G000562,Richard Burr,Cory Gardner,15,16,1
H001041,N000032,Dean Heller,Bill Nelson,15,17,1
B001230,L000577,Tammy Baldwin,Mike Lee,6,17,0
G000555,K000384,Kirsten Gillibrand,Tim Kaine,11,17,0
C001098,L000577,Ted Cruz,Mike Lee,10,16,1
C001113,G000386,Catherine Cortez Masto,Charles Grassley,14,16,0
I000055,S000770,Johnny Isakson,Debbie Stabenow,13,14,0
L000577,S000033,Mike Lee,Bernard Sanders,6,17,0
J000293,R000595,Ron Johnson,Marco Rubio,14,16,0
M001111,S001203,Patty Murray,Tina Smith,8,8,0
D000622,J000293,Tammy Duckworth,Ron Johnson,10,15,0
B000944,H000338,Sherrod Brown,Orrin Hatch,15,17,0
M001176,M000934,Jeff Merkley,Jerry Moran,12,16,0
C001075,H001041,Bill Cassidy,Dean Heller,15,16,1
H001076,M000934,Margaret Hassan,Jerry Moran,15,16,0
H001042,R000584,Mazie Hirono,Jim Risch,14,16,0
S001184,U000039,Tim Scott,Tom Udall,14,17,0
B001230,T000250,Tammy Baldwin,John Thune,14,17,0
H000338,P000612,Orrin Hatch,David Perdue,17,17,1
J000293,R000122,Ron Johnson,Jack Reed,13,17,0
M001176,W000802,Jeff Merkley,Sheldon Whitehouse,14,17,0
S001184,V000128,Tim Scott,Chris Van Hollen,13,17,1
M001169,S001197,Christopher Murphy,Ben Sasse,12,17,0
C000174,H001069,Thomas Carper,Heidi Heitkamp,17,17,1
C000174,M000934,Thomas Carper,Jerry Moran,15,16,1
F000457,L000174,Al Franken,Patrick Leahy,6,8,0
P000449,S001198,Rob Portman,Dan Sullivan,16,16,1
G000562,M001170,Cory Gardner,Claire McCaskill,16,17,1
S001197,U000039,Ben Sasse,Tom Udall,13,17,0
G000562,H001069,Cory Gardner,Heidi Heitkamp,16,17,1
M000355,M000639,Mitch McConnell,Robert Menendez,13,16,0
S001184,S000320,Tim Scott,Richard Shelby,17,17,0
F000444,M000133,Jeff Flake,Edward Markey,9,15,0
H001069,W000779,Heidi Heitkamp,Ron Wyden,11,17,1
H000338,M000133,Orrin Hatch,Edward Markey,12,17,0
F000457,S000033,Al Franken,Bernard Sanders,3,8,0
B001230,M000303,Tammy Baldwin,John McCain,5,7,0
C001070,M000133,Bob Casey,Edward Markey,14,17,0
C001098,M000303,Ted Cruz,John McCain,7,7,1
D000618,L000577,Steve Daines,Mike Lee,9,17,1
C001095,G000555,Tom Cotton,Kirsten Gillibrand,9,17,0
C001047,C001071,Shelley Capito,Bob Corker,13,16,1
F000463,W000805,Deb Fischer,Mark Warner,15,16,1
H001061,P000612,John Hoeven,David Perdue,16,16,1
G000359,W000437,Lindsey Graham,Roger Wicker,15,15,0
B001267,M000639,Michael Bennet,Robert Menendez,14,16,1
B000575,C001047,Roy Blunt,Shelley Capito,17,17,1
B001261,Y000064,John Barrasso,Todd Young,17,17,0
U000039,Y000064,Tom Udall,Todd Young,14,17,0
S000148,Y000064,Charles Schumer,Todd Young,15,17,1
M001183,P000595,Joe Manchin,Gary Peters,16,17,2
C001070,K000383,Bob Casey,Angus King,16,17,1
F000444,S001181,Jeff Flake,Jeanne Shaheen,11,14,0
K000393,M001153,John Kennedy,Lisa Murkowski,16,17,2
K000393,P000595,John Kennedy,Gary Peters,16,17,2
E000295,T000250,Joni Ernst,John Thune,17,17,0
B001267,W000779,Michael Bennet,Ron Wyden,11,17,1
C000174,T000476,Thomas Carper,Thom Tillis,16,17,1
F000463,M000133,Deb Fischer,Edward Markey,11,16,0
C000880,E000295,Michael Crapo,Joni Ernst,16,17,1
M000355,S001184,Mitch McConnell,Tim Scott,17,17,0
G000359,S001184,Lindsey Graham,Tim Scott,15,15,0
C000880,F000444,Michael Crapo,Jeff Flake,14,15,1
H001079,K000367,Cindy Hyde-Smith,Amy Klobuchar,6,6,0
F000444,H001069,Jeff Flake,Heidi Heitkamp,12,15,1
M000355,S000148,Mitch McConnell,Charles Schumer,15,17,0
A000360,T000250,Lamar Alexander,John Thune,15,15,0
C001035,K000352,Susan Collins,Jon Kyl,2,2,0
B000944,P000449,Sherrod Brown,Rob Portman,15,17,1
S001198,Y000064,Dan Sullivan,Todd Young,16,16,1
E000295,F000457,Joni Ernst,Al Franken,7,8,0
C001113,G000562,Catherine Cortez Masto,Cory Gardner,14,16,0
G000359,M001153,Lindsey Graham,Lisa Murkowski,14,15,0
M001111,T000250,Patty Murray,John Thune,12,16,0
R000584,S000320,Jim Risch,Richard Shelby,16,17,0
E000285,S000320,Michael Enzi,Richard Shelby,17,17,0
H001046,J000293,Martin Heinrich,Ron Johnson,13,16,0
F000463,I000055,Deb Fischer,Johnny Isakson,13,13,0
P000595,P000449,Gary Peters,Rob Portman,16,17,1
B001135,G000386,Richard Burr,Charles Grassley,15,16,1
K000393,W000437,John Kennedy,Roger Wicker,17,17,2
D000607,H001041,Joe Donnelly,Dean Heller,15,17,2
S000770,U000039,Debbie Stabenow,Tom Udall,15,17,1
F000463,K000383,Deb Fischer,Angus King,15,16,2
G000562,V000128,Cory Gardner,Chris Van Hollen,13,17,1
K000384,S000770,Tim Kaine,Debbie Stabenow,17,17,1
B000575,U000039,Roy Blunt,Tom Udall,14,17,0
H001076,K000367,Margaret Hassan,Amy Klobuchar,15,16,1
E000295,R000307,Joni Ernst,Pat Roberts,17,17,1
C001098,F000062,Ted Cruz,Dianne Feinstein,12,16,0
B001230,F000062,Tammy Baldwin,Dianne Feinstein,15,17,1
H001061,U000039,John Hoeven,Tom Udall,13,16,0
D000607,S001198,Joe Donnelly,Dan Sullivan,15,16,1
G000555,M001169,Kirsten Gillibrand,Christopher Murphy,14,17,0
C000127,S000148,Maria Cantwell,Charles Schumer,16,16,1
B000944,C001075,Sherrod Brown,Bill Cassidy,14,16,2
C001056,M000639,John Cornyn,Robert Menendez,12,15,1
C001035,P000612,Susan Collins,David Perdue,16,17,1
P000612,P000449,David Perdue,Rob Portman,17,17,1
P000612,U000039,David Perdue,Tom Udall,14,17,0
H001069,S000148,Heidi Heitkamp,Charles Schumer,16,17,1
P000603,R000605,Rand Paul,Mike Rounds,7,17,0
C001071,U000039,Bob Corker,Tom Udall,12,16,0
F000062,S000033,Dianne Feinstein,Bernard Sanders,11,17,0
C001075,P000595,Bill Cassidy,Gary Peters,15,16,1
I000024,K000383,James Inhofe,Angus King,14,16,2
C001047,H001042,Shelley Capito,Mazie Hirono,14,16,0
I000024,P000612,James Inhofe,David Perdue,15,16,2
C000174,H001061,Thomas Carper,John Hoeven,15,16,0
J000300,S000033,Doug Jones,Bernard Sanders,6,9,0
L000174,M000133,Patrick Leahy,Edward Markey,13,16,0
C001056,W000779,John Cornyn,Ron Wyden,9,16,1
F000463,R000595,Deb Fischer,Marco Rubio,15,15,1
C000567,G000555,Thad Cochran,Kirsten Gillibrand,5,10,0
W000817,W000437,Elizabeth Warren,Roger Wicker,12,17,0
S000148,T000464,Charles Schumer,Jon Tester,15,17,1
B001288,C000141,Cory Booker,Benjamin Cardin,14,16,1
C001088,G000562,Christopher Coons,Cory Gardner,16,17,1
R000307,W000817,Pat Roberts,Elizabeth Warren,12,17,0
R000584,S001181,Jim Risch,Jeanne Shaheen,14,16,0
B001135,S001184,Richard Burr,Tim Scott,15,16,1
K000383,L000174,Angus King,Patrick Leahy,13,16,0
H001069,I000024,Heidi Heitkamp,James Inhofe,14,16,2
C000141,H001079,Benjamin Cardin,Cindy Hyde-Smith,7,7,0
H001079,S001202,Cindy Hyde-Smith,Luther Strange,0,0,0
H001041,P000449,Dean Heller,Rob Portman,16,17,1
C001070,T000250,Bob Casey,John Thune,15,17,0
B001277,T000464,Richard Blumenthal,Jon Tester,15,17,1
G000359,M000639,Lindsey Graham,Robert Menendez,12,15,0
C001070,C000880,Bob Casey,Michael Crapo,14,17,1
B001267,W000437,Michael Bennet,Roger Wicker,16,17,1
D000607,P000595,Joe Donnelly,Gary Peters,17,17,2
G000555,M000639,Kirsten Gillibrand,Robert Menendez,13,16,0
C000127,W000779,Maria Cantwell,Ron Wyden,12,16,1
S001202,U000039,Luther Strange,Tom Udall,5,6,0
F000463,S000148,Deb Fischer,Charles Schumer,14,16,1
C001088,G000386,Christopher Coons,Charles Grassley,16,17,1
C001070,F000457,Bob Casey,Al Franken,8,8,0
I000024,T000464,James Inhofe,Jon Tester,13,16,2
K000367,L000174,Amy Klobuchar,Patrick Leahy,13,15,0
B000944,D000607,Sherrod Brown,Joe Donnelly,16,17,1
M000639,R000307,Robert Menendez,Pat Roberts,13,16,1
C001075,S001198,Bill Cassidy,Dan Sullivan,15,15,1
K000393,W000779,John Kennedy,Ron Wyden,10,17,1
H001041,K000352,Dean Heller,Jon Kyl,2,2,0
S001197,S001194,Ben Sasse,Brian Schatz,13,16,0
B000575,R000584,Roy Blunt,Jim Risch,16,17,2
F000463,T000250,Deb Fischer,John Thune,16,16,0
B001267,M001153,Michael Bennet,Lisa Murkowski,15,17,1
E000295,M000133,Joni Ernst,Edward Markey,12,17,0
C000880,F000463,Michael Crapo,Deb Fischer,16,16,1
L000174,W000779,Patrick Leahy,Ron Wyden,13,16,0
A000360,M000133,Lamar Alexander,Edward Markey,11,15,0
G000386,P000603,Charles Grassley,Rand Paul,7,17,0
K000393,M000639,John Kennedy,Robert Menendez,13,16,2
T000476,W000817,Thom Tillis,Elizabeth Warren,12,17,0
A000360,K000383,Lamar Alexander,Angus King,14,15,2
H001069,W000817,Heidi Heitkamp,Elizabeth Warren,13,17,0
C001098,I000055,Ted Cruz,Johnny Isakson,12,13,0
G000359,W000779,Lindsey Graham,Ron Wyden,9,15,0
M000133,S000770,Edward Markey,Debbie Stabenow,13,17,0
C001071,R000584,Bob Corker,Jim Risch,13,16,2
P000603,W000817,Rand Paul,Elizabeth Warren,6,17,0
G000386,V000128,Charles Grassley,Chris Van Hollen,13,17,1
E000295,K000383,Joni Ernst,Angus King,16,17,1
N000032,S001198,Bill Nelson,Dan Sullivan,15,16,1
S001194,S001198,Brian Schatz,Dan Sullivan,13,15,0
P000449,S001141,Rob Portman,Jeff Sessions,1,1,0
K000384,Y000064,Tim Kaine,Todd Young,16,17,1
B001277,S001184,Richard Blumenthal,Tim Scott,13,17,1
H001079,R000605,Cindy Hyde-Smith,Mike Rounds,7,7,0
B001261,F000463,John Barrasso,Deb Fischer,16,16,1
C001075,L000577,Bill Cassidy,Mike Lee,9,16,1
L000174,S000770,Patrick Leahy,Debbie Stabenow,13,16,0
A000360,C001113,Lamar Alexander,Catherine Cortez Masto,12,14,0
B001236,J000300,John Boozman,Doug Jones,8,8,0
R000605,W000802,Mike Rounds,Sheldon Whitehouse,15,17,0
S001202,S001198,Luther Strange,Dan Sullivan,6,6,1
B001236,H001061,John Boozman,John Hoeven,15,15,1
M001183,R000595,Joe Manchin,Marco Rubio,14,16,1
H001041,S000770,Dean Heller,Debbie Stabenow,15,17,1
F000444,M000303,Jeff Flake,John McCain,7,7,1
F000062,H000338,Dianne Feinstein,Orrin Hatch,14,17,0
D000607,M000303,Joe Donnelly,John McCain,6,7,1
R000122,T000464,Jack Reed,Jon Tester,15,17,0
H001061,K000384,John Hoeven,Tim Kaine,15,16,1
D000622,M001183,Tammy Duckworth,Joe Manchin,12,15,0
G000386,P000449,Charles Grassley,Rob Portman,17,17,1
L000577,N000032,Mike Lee,Bill Nelson,8,17,1
B001230,H001041,Tammy Baldwin,Dean Heller,13,17,0
D000563,F000444,Richard Durbin,Jeff Flake,9,15,0
C001098,H001041,Ted Cruz,Dean Heller,14,16,1
B001261,C001070,John Barrasso,Bob Casey,15,17,0
R000605,S000033,Mike Rounds,Bernard Sanders,8,17,0
H001069,H001079,Heidi Heitkamp,Cindy Hyde-Smith,7,7,0
F000463,S001194,Deb Fischer,Brian Schatz,14,16,0
M001183,R000122,Joe Manchin,Jack Reed,15,17,0
K000383,S000770,Angus King,Debbie Stabenow,17,17,2
D000563,E000295,Richard Durbin,Joni Ernst,13,17,0
H001075,H001042,Kamala Harris,Mazie Hirono,15,16,0
M000303,W000779,John McCain,Ron Wyden,3,7,1
R000584,S001202,Jim Risch,Luther Strange,6,6,1
H001041,S000033,Dean Heller,Bernard Sanders,7,17,0
H001076,I000024,Margaret Hassan,James Inhofe,14,16,0
G000555,P000612,Kirsten Gillibrand,David Perdue,10,17,0
A000360,S000770,Lamar Alexander,Debbie Stabenow,14,15,2
C001088,H001041,Christopher Coons,Dean Heller,15,17,2
C001075,M000303,Bill Cassidy,John McCain,7,7,1
H001075,H001061,Kamala Harris,John Hoeven,13,16,1
E000285,W000779,Michael Enzi,Ron Wyden,10,17,0
M001183,S000770,Joe Manchin,Debbie Stabenow,16,17,1
M001153,S000320,Lisa Murkowski,Richard Shelby,16,17,0
H001076,S001141,Margaret Hassan,Jeff Sessions,1,1,0
E000295,S000770,Joni Ernst,Debbie Stabenow,16,17,1
M001153,W000805,Lisa Murkowski,Mark Warner,15,17,1
M000355,U000039,Mitch McConnell,Tom Udall,14,17,0
B001267,S000320,Michael Bennet,Richard Shelby,16,17,0
K000367,M001153,Amy Klobuchar,Lisa Murkowski,13,16,2
C000141,H001042,Benjamin Cardin,Mazie Hirono,15,16,0
D000607,L000577,Joe Donnelly,Mike Lee,8,17,1
M001111,W000779,Patty Murray,Ron Wyden,13,16,0
C000880,S001197,Michael Crapo,Ben Sasse,15,17,2
C001095,H001061,Tom Cotton,John Hoeven,15,16,1
M000934,P000612,Jerry Moran,David Perdue,16,16,2
C001035,M001169,Susan Collins,Christopher Murphy,14,17,0
K000352,M001183,Jon Kyl,Joe Manchin,2,2,0
H001075,Y000064,Kamala Harris,Todd Young,14,17,1
D000618,H001041,Steve Daines,Dean Heller,16,17,1
B000944,B001135,Sherrod Brown,Richard Burr,13,16,0
R000595,W000802,Marco Rubio,Sheldon Whitehouse,14,16,0
G000386,H001061,Charles Grassley,John Hoeven,16,16,1
J000293,S001197,Ron Johnson,Ben Sasse,16,17,0
F000062,P000449,Dianne Feinstein,Rob Portman,14,17,0
K000393,S001184,John Kennedy,Tim Scott,17,17,2
S000148,S001184,Charles Schumer,Tim Scott,15,17,1
D000563,L000174,Richard Durbin,Patrick Leahy,14,16,0
M000303,N000032,John McCain,Bill Nelson,6,7,1
G000386,K000352,Charles Grassley,Jon Kyl,2,2,0
B001135,T000464,Richard Burr,Jon Tester,13,16,1
C001047,H001079,Shelley Capito,Cindy Hyde-Smith,7,7,0
W000805,W000437,Mark Warner,Roger Wicker,16,17,1
S001141,T000476,Jeff Sessions,Thom Tillis,1,1,0
G000562,L000575,Cory Gardner,James Lankford,16,17,0
H001076,W000817,Margaret Hassan,Elizabeth Warren,13,17,0
H001061,P000595,John Hoeven,Gary Peters,15,16,1
B001288,C001047,Cory Booker,Shelley Capito,13,16,1
H001079,S000770,Cindy Hyde-Smith,Debbie Stabenow,7,7,0
G000562,P000595,Cory Gardner,Gary Peters,16,17,1
H001046,M001183,Martin Heinrich,Joe Manchin,15,16,0
M000639,R000605,Robert Menendez,Mike Rounds,13,16,1
J000300,M001176,Doug Jones,Jeff Merkley,7,9,0
J000300,M001169,Doug Jones,Christopher Murphy,8,9,0
M001170,W000802,Claire McCaskill,Sheldon Whitehouse,16,17,0
C001047,M000355,Shelley Capito,Mitch McConnell,17,17,0
B001261,E000295,John Barrasso,Joni Ernst,17,17,0
P000595,S000033,Gary Peters,Bernard Sanders,9,17,0
C001071,M000934,Bob Corker,Jerry Moran,12,15,2
A000360,B001261,Lamar Alexander,John Barrasso,15,15,1
G000562,P000612,Cory Gardner,David Perdue,17,17,1
C001088,W000437,Christopher Coons,Roger Wicker,16,17,1
C001098,M001169,Ted Cruz,Christopher Murphy,11,16,0
C000174,M001183,Thomas Carper,Joe Manchin,16,17,1
B000944,S000033,Sherrod Brown,Bernard Sanders,10,17,0
K000367,W000805,Amy Klobuchar,Mark Warner,15,16,1
R000122,S001194,Jack Reed,Brian Schatz,16,16,0
C001056,S000320,John Cornyn,Richard Shelby,16,16,0
M000133,S001202,Edward Markey,Luther Strange,5,6,0
C001098,P000595,Ted Cruz,Gary Peters,14,16,1
B001230,P000595,Tammy Baldwin,Gary Peters,15,17,0
H001061,M001169,John Hoeven,Christopher Murphy,12,16,0
B000575,C000141,Roy Blunt,Benjamin Cardin,14,17,1
S001181,T000464,Jeanne Shaheen,Jon Tester,15,16,0
C000567,Y000064,Thad Cochran,Todd Young,10,10,0
D000622,S001194,Tammy Duckworth,Brian Schatz,13,14,0
F000062,M001153,Dianne Feinstein,Lisa Murkowski,13,17,1
M000303,P000449,John McCain,Rob Portman,7,7,1
S001184,T000464,Tim Scott,Jon Tester,15,17,2
C000567,J000300,Thad Cochran,Doug Jones,2,2,0
F000457,S001197,Al Franken,Ben Sasse,7,8,0
D000622,S001141,Tammy Duckworth,Jeff Sessions,0,1,0
C000127,H001069,Maria Cantwell,Heidi Heitkamp,15,16,1
B001288,U000039,Cory Booker,Tom Udall,16,16,0
F000062,N000032,Dianne Feinstein,Bill Nelson,15,17,0
H001069,S001202,Heidi Heitkamp,Luther Strange,5,6,1
B001277,G000562,Richard Blumenthal,Cory Gardner,13,17,1
C000174,H001076,Thomas Carper,Margaret Hassan,17,17,0
C001071,M000355,Bob Corker,Mitch McConnell,13,16,0
G000562,H001076,Cory Gardner,Margaret Hassan,16,17,0
C000567,H001061,Thad Cochran,John Hoeven,9,9,0
M000639,P000595,Robert Menendez,Gary Peters,14,16,1
E000285,M001153,Michael Enzi,Lisa Murkowski,16,17,0
B001261,L000174,John Barrasso,Patrick Leahy,12,16,0
M000934,W000802,Jerry Moran,Sheldon Whitehouse,14,16,0
H001046,S001194,Martin Heinrich,Brian Schatz,15,15,0
C001088,T000464,Christopher Coons,Jon Tester,16,17,2
G000359,S000320,Lindsey Graham,Richard Shelby,15,15,0
H001079,R000584,Cindy Hyde-Smith,Jim Risch,6,7,0
B001277,G000386,Richard Blumenthal,Charles Grassley,13,17,2
S000033,S001198,Bernard Sanders,Dan Sullivan,7,16,0
C000174,C001113,Thomas Carper,Catherine Cortez Masto,15,16,0
B001288,R000584,Cory Booker,Jim Risch,12,16,1
B000944,D000618,Sherrod Brown,Steve Daines,15,17,0
M001169,P000612,Christopher Murphy,David Perdue,13,17,0
B001236,C001035,John Boozman,Susan Collins,15,16,2
M001153,M001111,Lisa Murkowski,Patty Murray,13,16,0
M000355,S001198,Mitch McConnell,Dan Sullivan,16,16,0
H001041,S001194,Dean Heller,Brian Schatz,13,16,0
C001098,S001198,Ted Cruz,Dan Sullivan,14,15,1
B001230,S001198,Tammy Baldwin,Dan Sullivan,13,16,0
I000024,T000461,James Inhofe,Patrick Toomey,13,15,1
I000055,N000032,Johnny Isakson,Bill Nelson,13,14,0
C001035,K000384,Susan Collins,Tim Kaine,15,17,1
D000607,F000062,Joe Donnelly,Dianne Feinstein,15,17,1
I000024,S001141,James Inhofe,Jeff Sessions,1,1,0
M000639,W000805,Robert Menendez,Mark Warner,14,16,1
G000555,H001075,Kirsten Gillibrand,Kamala Harris,13,17,0
E000285,W000437,Michael Enzi,Roger Wicker,17,17,0
C001056,S001203,John Cornyn,Tina Smith,7,8,0
K000393,S000320,John Kennedy,Richard Shelby,17,17,0
R000605,W000437,Mike Rounds,Roger Wicker,17,17,1
C001070,S000770,Bob Casey,Debbie Stabenow,16,17,1
C001075,I000055,Bill Cassidy,Johnny Isakson,13,13,0
H001041,P000603,Dean Heller,Rand Paul,8,17,0
F000457,I000055,Al Franken,Johnny Isakson,5,6,0
M001153,V000128,Lisa Murkowski,Chris Van Hollen,14,17,1
H001042,M000133,Mazie Hirono,Edward Markey,13,16,0
T000464,V000128,Jon Tester,Chris Van Hollen,15,17,1
J000300,W000802,Doug Jones,Sheldon Whitehouse,8,9,0
S000148,S000770,Charles Schumer,Debbie Stabenow,16,17,1
S000770,S001202,Debbie Stabenow,Luther Strange,5,6,1
C000127,T000476,Maria Cantwell,Thom Tillis,14,16,1
M001170,M000639,Claire McCaskill,Robert Menendez,14,16,2
K000393,R000595,John Kennedy,Marco Rubio,16,16,1
G000562,K000352,Cory Gardner,Jon Kyl,2,2,0
C001113,Y000064,Catherine Cortez Masto,Todd Young,14,16,0
C001113,J000300,Catherine Cortez Masto,Doug Jones,7,8,0
B001288,D000607,Cory Booker,Joe Donnelly,14,16,1
K000384,T000464,Tim Kaine,Jon Tester,16,17,2
F000463,J000300,Deb Fischer,Doug Jones,8,8,0
H001041,S001203,Dean Heller,Tina Smith,7,9,0
R000584,R000307,Jim Risch,Pat Roberts,16,17,1
H001075,S001194,Kamala Harris,Brian Schatz,15,16,0
B001236,T000464,John Boozman,Jon Tester,14,16,1
D000622,K000393,Tammy Duckworth,John Kennedy,12,15,0
D000607,H001079,Joe Donnelly,Cindy Hyde-Smith,7,7,0
C001056,H001046,John Cornyn,Martin Heinrich,14,15,0
