member_a,member_b,votes_same,bills_same,mutual_sponsorships
M001177,T000472,38,170,0
R000601,S000510,27,163,0
H001068,T000472,158,162,0
B001291,H001048,167,169,10
P000523,R000486,161,169,0
H001073,O000168,162,165,3
C001051,C001053,159,163,8
C001051,M001198,164,166,7
S001196,T000238,161,172,3
E000296,M001199,37,171,0
F000449,L000583,156,164,8
K000387,R000593,169,170,5
M001156,U000031,160,169,2
G000560,P000613,57,172,0
J000255,M001143,82,146,1
K000376,M001165,167,168,0
C001107,L000491,146,163,4
K000362,N000015,39,166,0
H001074,M001190,161,165,9
C001053,E000297,27,170,1
B001285,W000799,109,121,1
J000174,R000570,12,152,1
B001227,W000798,40,170,2
O000170,R000409,62,168,0
J000032,S001201,119,166,0
G000289,W000800,31,171,0
C001107,D000627,60,162,0
M001200,W000800,144,163,0
N000127,L000588,33,42,0
H001052,L000563,76,166,2
B001298,K000375,52,171,1
M000312,P000597,156,169,0
G000410,K000380,134,164,1
J000297,N000189,146,148,9
S001190,W000795,75,169,2
K000388,P000605,160,170,4
B001274,P000601,145,157,10
J000297,O000170,48,155,1
B000490,C001076,22,54,1
L000587,T000478,164,170,7
C001101,S001180,107,163,0
L000573,S001191,82,143,2
B001305,D000614,161,167,10
C001077,C001108,164,171,6
B001274,P000034,38,166,0
B001296,F000461,46,165,1
M001143,T000478,36,172,1
F000455,G000553,157,171,0
C001101,G000579,31,164,1
N000015,R000591,39,169,0
H001045,R000586,149,151,9
F000466,K000388,137,172,3
P000591,R000409,0,0,0
B001294,G000551,25,167,0
F000464,G000377,150,161,3
H001036,N000015,39,169,0
B001275,R000592,164,168,12
F000450,R000603,170,171,8
D000628,E000215,32,164,0
L000584,W000822,23,171,2
L000287,B001306,1,6,0
R000609,S000583,156,157,8
S001195,T000477,160,162,4
B001287,T000462,35,99,3
C001084,G000585,99,107,0
C001094,F000461,169,171,8
S001150,T000469,159,170,0
A000372,W000812,168,169,10
B001275,D000626,161,172,5
G000576,V000130,43,168,0
H000874,W000804,40,168,0
C001069,L000564,49,171,1
H001059,S000250,169,171,25
K000386,S001180,92,165,1
L000563,R000582,75,168,3
A000369,R000591,167,169,3
D000628,S001150,40,172,0
G000579,H001074,163,168,8
L000578,R000575,166,167,8
M001156,W000809,171,171,4
G000551,M001199,26,171,0
C001101,M001197,31,160,1
F000466,F000462,70,160,1
B001270,D000624,140,157,0
K000389,S001189,25,171,1
C001062,D000533,142,171,6
M001198,R000608,75,172,3
M001200,O000168,34,158,1
D000617,P000592,48,162,1
P000602,E000298,0,0,0
G000577,S001175,32,143,2
A000369,M001151,77,77,5
S001148,V000130,40,161,0
B000490,Y000065,81,162,2
C001112,Y000063,61,167,2
G000574,L000562,143,166,0
J000289,M001159,157,169,2
P000609,P000613,56,171,0
W000806,W000795,155,159,8
C001063,J000288,58,167,0
B001286,R000608,142,171,1
S001176,T000472,21,122,0
D000623,S001189,21,171,0
C001092,D000628,166,166,9
S001199,W000187,26,167,0
B001289,G000581,77,172,4
C001062,S001176,125,125,4
K000210,N000188,57,163,2
D000610,V000129,41,163,0
C001092,S001199,166,167,6
S001170,S001165,143,160,0
L000566,E000298,131,131,5
S001156,T000477,27,159,1
C001059,P000034,93,161,0
A000375,G000571,39,162,0
S000051,W000800,59,172,0
C001037,S001193,148,164,0
A000375,K000378,168,171,5
B001304,R000606,151,168,0
A000370,A000367,60,170,1
H001058,M001188,38,167,0
N000002,Y000033,28,167,0
M001163,M001166,157,168,1
R000409,R000580,151,169,2
D000197,V000130,152,168,0
C001110,S000248,107,173,0
G000580,R000409,141,165,3
D000626,P000588,150,160,11
H001068,P000594,30,165,0
J000298,V000129,22,168,0
D000616,M001182,1,1,0
L000480,M001181,35,133,0
M001182,S001183,1,1,0
H001048,L000567,152,172,4
B001301,V000081,22,171,0
B001304,B001275,43,168,0
E000296,L000263,163,171,0
J000126,K000375,133,157,1
J000299,T000478,168,169,6
B001290,B001251,45,167,1
F000454,P000523,156,172,0
C000537,L000580,141,161,0
D000627,J000032,148,166,0
B001283,D000615,81,84,9
F000455,O000168,32,165,0
A000374,G000559,52,169,0
D000623,D000610,145,163,0
B001302,F000462,49,160,1
D000620,P000599,65,163,1
D000616,M000312,27,171,1
D000610,E000297,149,165,0
D000482,S001201,118,170,0
B001285,D000612,56,168,3
B001283,L000588,0,0,0
B001294,H001045,155,159,5
B001275,N000184,156,159,6
B001297,D000624,41,169,0
A000369,W000187,24,163,0
M000087,S000185,151,167,0
D000619,W000806,153,159,7
A000369,K000188,70,166,2
N000181,V000131,54,165,1
R000586,C001115,13,13,0
P000594,S001200,52,173,0
B001260,M001165,159,166,0
C001037,E000293,146,169,2
S001168,T000465,154,160,0
B001298,S000522,144,172,6
C001037,H001064,141,169,0
F000372,G000559,59,166,0
M001160,R000395,27,150,0
L000559,T000468,149,163,0
D000620,D000623,123,167,0
A000370,R000593,36,167,2
C000537,Z000018,0,1,0
C001062,K000385,32,170,1
R000583,G000584,96,97,4
G000553,U000031,44,171,0
M001195,P000609,166,171,8
B001299,M001166,45,170,0
H001064,N000190,35,111,0
C001090,L000585,50,170,0
R000598,V000081,28,172,1
N000188,R000575,50,167,2
H001071,K000380,42,170,0
C001063,V000132,97,165,1
C001053,P000609,164,168,9
D000624,S001195,41,168,1
C001110,F000460,62,125,1
E000294,T000468,39,162,1
K000386,M001156,151,165,3
C001077,Y000065,159,168,10
B001289,M001179,159,161,10
G000551,Y000033,26,169,0
F000450,M001160,31,165,1
K000378,T000468,37,163,2
D000191,M001163,146,163,0
G000577,S001189,165,171,5
H001059,J000292,172,173,12
Q000023,V000132,127,162,0
W000806,E000298,118,121,4
S001185,G000585,76,99,0
G000565,R000578,141,161,2
H001045,M001180,158,162,9
C000266,L000589,39,40,2
C001049,L000564,38,165,1
G000581,P000197,114,163,0
P000607,S001185,117,143,0
B000490,S001195,78,163,2
I000056,R000586,151,155,4
H001068,W000820,26,164,0
B001293,B001296,45,166,1
J000032,L000263,156,169,0
G000553,M000312,157,172,0
M001160,R000575,31,162,0
D000617,L000565,145,170,1
A000369,R000597,162,165,4
G000578,G000552,149,164,10
B001227,T000463,43,169,1
L000397,R000570,3,170,0
D000610,S000344,142,163,0
B001290,W000795,162,170,12
A000055,S000244,156,165,6
K000188,R000607,72,163,0
P000588,T000467,159,161,11
B001251,G000580,47,161,1
M001182,W000816,1,1,0
J000288,L000570,151,169,0
G000577,T000474,53,167,2
B001250,T000478,165,168,7
P000096,P000599,41,162,1
D000482,G000585,96,107,0
B001293,G000578,154,170,7
C001101,G000576,32,161,1
D000598,S001175,128,141,0
J000288,M001181,31,129,1
L000565,G000585,75,105,0
B001257,W000812,166,167,12
C001112,H001038,137,166,1
H000874,J000288,149,166,0
A000371,C001048,61,170,1
A000371,R000585,61,168,2
C000754,P000592,71,162,1
D000604,H001050,38,133,1
B001250,F000465,164,168,6
H001071,J000289,160,168,7
G000563,S000051,131,173,7
B001294,D000197,34,165,1
E000294,R000597,163,167,7
N000179,W000813,27,146,0
M000312,S000051,54,172,0
G000377,G000410,57,156,2
G000563,S000185,32,172,1
C001094,W000816,166,170,9
P000607,S001176,16,110,0
G000565,G000576,148,160,14
D000624,V000108,155,165,0
R000588,Y000066,37,157,1
B001282,M001193,164,170,10
G000576,R000578,151,165,2
B001260,H001071,158,167,4
C001051,S000480,11,100,0
S001172,T000469,36,166,0
A000372,R000598,168,173,10
S000583,V000132,66,158,3
M001143,V000131,141,170,0
B001287,W000795,71,171,3
C001103,M001185,67,159,2
K000386,S000510,41,158,0
C001048,W000813,168,171,8
H001071,H001068,27,164,0
S000248,W000814,28,167,1
K000386,L000581,51,163,1
A000374,D000615,163,168,12
D000619,F000454,51,170,0
C000537,W000795,34,164,0
A000055,D000614,160,162,7
M001187,Y000066,164,171,7
J000299,W000799,37,123,0
F000448,H000324,15,94,2
G000551,V000131,134,169,0
P000598,S001193,132,157,0
E000297,R000603,27,171,1
A000055,E000296,34,165,1
B001270,E000215,133,150,0
D000616,D000628,168,171,8
E000294,S001148,154,160,6
B001305,R000575,162,169,6
G000578,S001180,86,169,0
G000578,H001065,155,171,6
D000627,L000551,142,166,0
F000459,S001180,86,171,1
B001297,B001286,63,170,1
D000197,N000015,152,165,0
L000582,R000588,126,147,0
J000298,S001150,149,170,0
A000375,C001061,36,160,0
P000096,T000465,149,158,0
K000210,R000603,149,165,3
D000617,R000582,47,173,1
G000566,R000580,161,166,4
B001260,C000754,72,168,1
L000397,N000015,151,166,0
B001289,M001197,164,168,10
K000388,P000593,54,166,2
S000583,W000804,159,162,7
M001195,S001165,41,168,2
C001048,H001053,168,170,10
O000170,T000477,53,161,1
G000410,J000294,127,160,0
C001072,W000820,39,167,0
C001038,D000399,156,164,0
F000454,T000460,145,169,1
C001106,G000553,45,166,0
D000604,V000081,22,135,0
G000377,H001064,51,162,0
H001053,H001047,57,169,0
B001294,G000576,160,165,6
C001063,E000293,81,171,0
M001143,V000108,152,166,0
C001080,V000108,151,165,0
B001275,K000382,63,167,1
M001190,W000804,165,168,9
O000170,W000821,55,169,1
C001111,W000800,132,169,0
B001301,P000608,77,170,2
D000623,M001200,145,162,0
K000389,W000815,25,171,1
C001077,C001115,13,13,0
L000582,L000480,144,158,0
P000599,S001175,27,137,1
C001109,M001199,161,166,3
L000581,W000798,37,169,1
P000611,L000589,39,40,2
C001105,K000380,39,166,1
R000593,S001176,125,125,2
S001145,S001183,24,172,0
A000367,K000391,66,173,1
D000620,H000324,129,166,0
H001047,L000584,57,170,1
C001112,H001052,64,168,3
J000126,S000185,145,159,0
A000369,H001038,39,165,1
C001106,T000472,39,163,0
R000395,W000815,158,158,7
H001074,M001199,159,169,4
L000569,S001195,167,170,14
J000032,W000800,148,168,0
D000216,L000557,150,159,0
A000372,W000187,26,167,0
J000174,Y000062,29,149,0
M001151,W000804,76,78,4
C001106,S001183,149,166,3
D000533,E000297,51,171,0
C001108,P000592,154,161,9
B001292,J000126,140,152,0
B001282,E000179,34,163,0
C000537,T000472,153,164,0
B001251,H000324,142,165,1
C001063,P000591,0,0,0
D000626,O000168,156,166,8
K000382,Y000033,64,166,1
N000002,O000170,133,166,0
G000559,R000577,144,163,0
J000255,S001187,72,134,5
F000461,T000193,34,163,3
F000450,L000564,172,173,8
H001058,K000380,37,167,0
L000579,S001154,31,166,1
C001080,T000468,147,162,0
B001293,D000216,33,164,1
F000372,W000816,154,167,4
G000571,G000377,36,154,0
N000015,P000608,126,167,0
P000607,S000248,144,151,0
A000372,J000174,151,152,11
C001061,P000598,127,151,0
C001072,W000809,39,169,0
C001111,R000603,61,168,2
D000399,G000568,40,167,0
A000371,D000614,56,167,2
B000574,K000379,140,154,0
J000295,M000312,29,172,1
L000569,R000575,168,170,10
C001037,S001201,113,166,1
B001296,S001176,31,121,0
M001137,R000577,135,159,0
L000567,W000798,153,173,6
D000627,D000482,152,170,0
I000056,R000606,31,168,0
M001165,P000605,157,169,0
S001156,Y000033,31,166,1
C000754,S001156,126,167,0
A000370,B001285,147,167,1
G000579,H001058,167,168,8
C000059,G000571,37,162,0
C001096,S001190,69,159,2
C001112,K000210,69,163,2
K000382,S001168,134,166,0
P000258,R000591,139,170,7
S001187,T000474,49,156,2
C001090,G000558,49,169,0
G000546,L000579,28,163,1
B001303,L000551,138,166,0
E000293,T000238,50,172,1
O000170,P000034,132,169,0
M001181,O000171,77,133,2
M001159,S001193,40,168,1
R000395,T000465,30,147,0
G000574,V000131,139,168,0
H001065,Y000063,164,170,6
R000603,S001154,164,166,10
C001048,L000560,51,168,0
N000127,R000599,136,161,1
H001053,P000611,168,171,6
S001176,T000467,124,125,6
C001053,C001069,48,168,1
D000399,L000586,133,166,0
L000576,S001185,51,148,2
L000570,W000795,38,171,0
G000377,T000463,156,161,4
G000559,H001068,138,161,0
B001296,Y000062,143,164,0
A000055,J000290,162,164,8
F000464,L000562,59,168,2
H001074,J000298,24,166,0
F000372,N000184,146,157,5
M001202,S001170,120,164,0
B001291,C001107,141,161,4
M001200,P000197,148,157,0
C001093,L000287,19,161,0
S001185,B000287,2,2,0
C001037,H001065,29,169,1
B001278,W000804,37,171,0
M001193,S001170,48,164,0
H001073,M001188,43,169,0
H001045,L000580,47,160,0
G000377,K000362,155,159,5
C001087,G000580,145,163,5
H001045,Z000017,155,160,5
C001059,S001175,80,136,1
L000586,B000287,2,2,0
L000586,W000816,61,165,1
S001157,S001187,58,153,5
R000606,S001145,165,172,0
C001076,S000364,56,56,4
E000288,R000570,3,147,0
M001190,S001165,42,164,2
E000179,P000611,36,164,0
C001077,Y000062,36,169,0
J000290,T000238,168,169,4
G000289,Y000062,34,169,0
H001053,I000056,164,167,7
K000390,O000168,44,163,0
M001179,S000522,132,160,3
C001049,G000568,41,161,0
R000598,W000808,38,153,1
G000577,L000586,60,166,0
D000399,F000461,32,169,0
J000290,P000601,158,161,6
B001303,L000569,50,171,3
M001195,R000588,38,157,0
D000619,R000586,155,158,9
M001180,W000800,35,172,0
B001275,J000292,173,173,9
J000295,K000388,167,172,8
N000127,S001189,52,161,2
C000059,R000586,157,158,7
B001281,F000450,45,165,1
G000571,M001166,143,161,0
G000410,S001201,120,164,1
R000582,S000522,142,172,8
K000380,R000588,140,155,1
C001038,D000619,32,164,0
B001296,D000600,56,165,1
C001103,P000607,22,144,0
C001087,K000382,64,164,1
B001282,D000604,131,134,6
M001143,M001166,154,169,0
K000380,L000287,149,165,1
H001059,R000606,29,173,0
B001281,D000626,47,164,1
K000385,M001157,32,169,1
B001301,H001052,160,170,7
M001184,R000601,117,171,7
C001078,S001183,50,173,1
L000581,S000185,153,168,0
B001296,K000009,141,165,0
W000819,W000821,166,167,11
H001059,P000588,158,161,15
B001284,B001305,164,171,7
C001108,C001078,51,172,0
B001293,J000297,157,158,10
C001090,O000171,118,170,0
E000297,P000258,59,170,0
C001072,S001170,135,161,0
T000468,W000812,36,160,2
C001062,D000600,161,171,3
L000559,W000798,42,172,0
K000388,M001159,168,172,4
P000591,W000798,0,0,0
P000258,W000819,134,166,6
R000593,S001156,28,164,1
D000604,L000587,128,135,6
C001077,T000474,54,168,2
I000056,N000181,159,162,5
K000376,R000593,166,167,7
B001293,S000250,169,170,19
P000597,T000193,152,162,0
H001073,N000184,155,157,3
C001101,C001087,31,162,1
C001051,M001200,36,157,1
L000578,L000584,167,170,8
M001157,L000589,39,40,2
P000034,S001150,157,173,0
L000564,S001172,167,169,7
S000051,W000791,130,172,4
O000171,S001189,95,173,3
E000296,M001160,148,163,1
H001053,P000599,159,164,10
B001301,B001305,164,171,5
D000399,K000390,148,167,0
H001052,S001192,156,166,11
C001080,M001181,30,131,0
B001296,K000382,129,161,2
E000297,P000605,37,171,0
C000754,S001157,136,166,1
F000466,T000475,130,162,2
M001180,R000515,30,136,1
C001053,R000591,167,170,9
F000454,L000559,153,171,0
B000574,P000034,156,168,0
A000371,H001059,58,172,3
A000367,J000298,66,170,0
C001077,R000577,41,167,0
B001300,S001170,142,161,0
M000087,M001199,35,168,0
M001199,P000611,169,172,2
B001275,C001067,24,171,1
B000574,J000298,156,165,0
L000581,L000397,149,166,0
P000608,G000585,71,105,0
J000289,K000387,158,169,5
C001066,M001196,149,166,0
J000289,M001182,1,1,0
K000376,S001199,168,170,10
G000560,M001187,167,170,10
P000599,G000585,22,99,0
A000367,R000409,113,172,2
H001074,P000605,157,167,5
M001182,R000583,1,1,0
B001257,G000571,37,161,0
D000617,T000469,151,170,0
B001278,G000568,43,169,0
L000551,V000129,20,166,0
A000370,K000392,35,164,2
H000324,S000344,141,168,0
M001158,S001154,156,159,6
R000575,S001199,169,170,5
B001297,C001096,148,158,9
B001290,B001283,87,88,7
I000056,S001170,44,160,0
C001049,D000197,143,161,0
D000616,T000462,95,98,9
G000581,L000570,128,172,0
M001179,Z000017,154,159,8
B001257,H001038,39,167,1
C001067,R000486,153,167,0
C001068,K000382,128,167,1
A000371,C001051,58,165,2
L000551,W000791,19,167,0
F000372,Y000066,159,170,5
C001091,E000288,133,147,0
G000566,L000588,28,43,0
C001103,S000185,33,165,1
J000295,S001195,164,170,9
K000387,R000592,163,168,7
G000571,O000171,106,163,0
J000174,M001193,143,151,6
A000055,G000553,34,167,0
H001056,K000378,167,172,5
B001260,S001191,111,162,5
L000583,R000608,69,168,2
F000459,S000364,169,170,11
A000371,P000593,144,166,1
D000216,M001198,34,165,1
J000289,O000171,90,169,1
D000399,N000184,33,158,0
H001038,R000593,42,166,3
B001301,L000579,30,170,0
C001066,E000288,129,146,0
F000466,H001052,132,171,5
F000455,G000535,140,158,0
P000594,R000598,163,173,6
D000624,M001179,35,159,0
N000184,V000108,31,153,0
B001269,L000560,49,159,2
B001269,T000475,151,153,6
B001275,J000295,170,173,7
A000371,J000294,137,166,0
L000578,P000096,40,167,1
L000580,G000585,83,102,0
C001080,R000597,28,167,0
C001037,N000179,133,142,2
D000604,R000598,133,136,4
F000460,M001165,124,125,0
C001092,N000002,25,163,0
D000600,F000466,138,171,3
D000614,W000815,167,168,7
S001175,S001192,26,141,2
J000174,M001199,146,152,5
L000565,M000087,132,165,0
H001072,T000460,39,168,1
M001196,R000578,60,163,1
B001294,M001159,164,169,4
I000056,P000607,23,146,0
R000588,S000510,135,148,0
E000293,F000461,50,171,1
M001194,Y000066,170,173,7
F000465,J000298,23,170,0
K000382,L000569,63,167,3
H001045,S001145,20,161,0
E000296,R000580,36,168,1
D000216,P000597,154,162,0
B001269,W000819,154,156,11
C001096,L000589,36,37,2
H001050,G000585,77,92,0
W000799,Y000063,40,123,1
D000619,V000130,46,170,1
D000216,N000127,132,154,1
B001292,W000187,139,160,0
R000395,V000108,31,152,0
C001105,D000624,40,166,0
C001076,C000754,19,56,0
N000002,R000602,134,165,0
B001299,L000562,50,169,2
M001143,P000594,39,172,1
C001105,S001156,29,162,1
L000585,P000258,139,170,5
M001166,T000474,152,166,0
L000567,R000603,150,171,6
L000564,P000606,164,167,13
M001185,R000580,69,163,3
O000170,S001154,54,164,1
H001071,S001175,29,144,2
G000563,G000289,171,172,7
B001303,W000804,53,170,0
D000625,J000289,143,164,1
E000297,S000364,27,170,1
C001053,W000810,167,170,3
H001036,P000609,170,171,10
A000371,M001198,59,172,1
B001295,N000015,39,168,1
G000566,Y000063,161,166,5
L000576,L000579,28,156,0
C001067,J000174,25,151,1
B001290,D000191,43,164,0
H001048,M001179,158,160,8
L000491,T000469,36,169,0
J000294,N000015,151,163,0
B001299,L000573,133,149,9
C001097,K000392,49,162,2
G000563,M001177,154,173,8
B001294,E000294,166,169,4
D000216,T000467,35,165,0
K000386,R000606,43,167,0
R000577,W000816,39,164,0
M001202,R000575,92,170,1
M001156,M001137,48,163,3
B001257,W000187,25,166,0
B001250,R000582,166,168,10
H001053,W000822,23,170,2
S001175,W000791,26,144,1
B001304,J000297,37,154,1
M001182,P000593,0,0,0
B001287,T000460,136,170,0
C001037,D000620,125,165,0
C001112,S001170,144,162,0
C001076,G000566,56,56,4
C001076,M001187,56,56,6
G000377,R000583,139,142,4
G000560,G000585,22,107,0
G000535,L000584,27,160,0
J000299,R000577,38,163,0
J000295,K000380,39,171,1
A000055,S000248,27,167,1
G000576,V000131,54,167,2
K000362,W000810,165,170,3
C001053,D000628,167,169,7
M001151,S001175,14,75,1
F000455,H001036,34,171,0
B001248,J000294,31,165,0
M001179,P000096,37,159,1
E000293,J000298,141,170,0
C000537,H001053,34,165,0
J000288,K000362,29,166,2
S001187,C001115,13,13,0
C000537,L000567,54,166,0
B001273,L000585,135,136,11
M001187,W000808,35,151,0
B001285,B001289,57,170,2
F000372,L000586,70,165,1
C000984,V000132,95,121,0
H001073,P000591,0,0,0
S000583,L000588,28,44,0
B001269,T000460,41,160,0
P000609,T000472,27,168,0
S001196,T000193,46,165,2
