member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
C001070,C000286,Bob Casey,Saxby Chambliss,19,23,0
H001069,K000148,Heidi Heitkamp,John Kerry,1,1,0
B000575,W000779,Roy Blunt,Ron Wyden,16,25,0
C000560,P000449,Tom Coburn,Rob Portman,16,23,1
L000174,S001184,Patrick Leahy,Tim Scott,10,24,0
I000024,S001184,James Inhofe,Tim Scott,17,21,1
H000338,M000355,Orrin Hatch,Mitch McConnell,22,25,1
M000303,M000355,John McCain,Mitch McConnell,14,23,1
F000463,H000206,Deb Fischer,Tom Harkin,13,23,0
C000567,U000038,Thad Cochran,Mark Udall,17,21,0
D000563,W000437,Richard Durbin,Roger Wicker,21,25,0
C000141,C001100,Benjamin Cardin,Jeffrey Chiesa,4,5,0
C000542,U000038,Daniel Coats,Mark Udall,15,24,0
H001061,J000291,John Hoeven,Mike Johanns,17,23,1
C000560,H000338,Tom Coburn,Orrin Hatch,15,23,1
M001111,R000361,Patty Murray,John Rockefeller,22,22,2
G000359,U000039,Lindsey Graham,Tom Udall,17,25,0
C000542,M000355,Daniel Coats,Mitch McConnell,19,25,1
H001042,W000437,Mazie Hirono,Roger Wicker,19,24,0
M001170,P000590,Claire McCaskill,Mark Pryor,21,21,2
A000368,C001100,Kelly Ayotte,Jeffrey Chiesa,4,5,0
C000880,W000818,Michael Crapo,John Walsh,6,11,1
R000361,U000038,John Rockefeller,Mark Udall,24,24,3
M000639,S001181,Robert Menendez,Jeanne Shaheen,23,25,2
K000383,S000320,Angus King,Richard Shelby,13,23,0
J000177,R000361,Tim Johnson,John Rockefeller,24,25,3
F000457,H001069,Al Franken,Heidi Heitkamp,22,23,4
N000032,S001194,Bill Nelson,Brian Schatz,23,23,3
J000291,M001176,Mike Johanns,Jeff Merkley,12,22,1
L000577,R000146,Mike Lee,Harry Reid,4,24,0
A000368,W000805,Kelly Ayotte,Mark Warner,18,24,2
D000607,S001194,Joe Donnelly,Brian Schatz,21,22,2
B001135,P000590,Richard Burr,Mark Pryor,17,25,1
G000359,W000818,Lindsey Graham,John Walsh,9,11,1
K000360,M001111,Mark Kirk,Patty Murray,14,19,2
G000386,M001176,Charles Grassley,Jeff Merkley,11,24,0
C000127,H001049,Maria Cantwell,Kay Hagan,24,25,2
B000243,L000261,Max Baucus,Carl Levin,13,14,2
B001267,H000206,Michael Bennet,Tom Harkin,22,24,2
H001041,M000702,Dean Heller,Barbara Mikulski,17,24,2
D000607,S001141,Joe Donnelly,Jeff Sessions,9,22,1
C000880,H001061,Michael Crapo,John Hoeven,13,25,1
C000141,W000805,Benjamin Cardin,Mark Warner,21,24,4
H001061,T000250,John Hoeven,John Thune,18,25,1
H001042,M001153,Mazie Hirono,Lisa Murkowski,19,22,1
L000174,S001141,Patrick Leahy,Jeff Sessions,7,23,0
H001069,S001194,Heidi Heitkamp,Brian Schatz,20,21,3
C000174,G000386,Thomas Carper,Charles Grassley,15,25,0
F000062,H001046,Dianne Feinstein,Martin Heinrich,24,24,2
B001236,P000603,John Boozman,Rand Paul,17,23,1
C001056,R000584,John Cornyn,Jim Risch,20,24,1
B000575,G000555,Roy Blunt,Kirsten Gillibrand,18,25,1
B001261,G000555,John Barrasso,Kirsten Gillibrand,12,24,0
C001098,J000293,Ted Cruz,Ron Johnson,20,24,1
K000360,S001184,Mark Kirk,Tim Scott,13,22,1
B001230,J000293,Tammy Baldwin,Ron Johnson,6,24,0
C001071,W000437,Bob Corker,Roger Wicker,17,25,1
C000560,D000607,Tom Coburn,Joe Donnelly,6,22,1
C001088,M000934,Christopher Coons,Jerry Moran,11,20,1
C001035,J000291,Susan Collins,Mike Johanns,15,23,1
L000261,M001183,Carl Levin,Joe Manchin,21,24,2
M001183,V000127,Joe Manchin,David Vitter,17,24,2
B001265,B000711,Mark Begich,Barbara Boxer,19,21,2
R000307,T000461,Pat Roberts,Patrick Toomey,19,24,1
C000141,C000286,Benjamin Cardin,Saxby Chambliss,17,24,1
M001111,P000603,Patty Murray,Rand Paul,8,20,0
R000122,T000464,Jack Reed,Jon Tester,20,25,3
I000055,R000146,Johnny Isakson,Harry Reid,19,25,0
B000711,S000320,Barbara Boxer,Richard Shelby,12,23,0
C000286,F000444,Saxby Chambliss,Jeff Flake,13,23,1
L000577,R000595,Mike Lee,Marco Rubio,16,23,1
B000575,W000437,Roy Blunt,Roger Wicker,23,25,1
B001267,K000360,Michael Bennet,Mark Kirk,16,22,2
K000148,T000250,John Kerry,John Thune,1,2,0
H000338,S001141,Orrin Hatch,Jeff Sessions,15,23,1
L000577,R000122,Mike Lee,Jack Reed,6,24,0
C001035,F000457,Susan Collins,Al Franken,23,25,4
C000880,K000148,Michael Crapo,John Kerry,1,2,0
C001071,M001153,Bob Corker,Lisa Murkowski,14,23,1
B000243,R000307,Max Baucus,Pat Roberts,5,14,0
C001056,H000206,John Cornyn,Tom Harkin,9,23,0
C001056,R000122,John Cornyn,Jack Reed,11,24,0
B001288,C000542,Cory Booker,Daniel Coats,7,13,0
K000383,M001176,Angus King,Jeff Merkley,20,22,2
M001183,N000032,Joe Manchin,Bill Nelson,21,24,2
C001035,C000880,Susan Collins,Michael Crapo,11,25,2
F000457,K000148,Al Franken,John Kerry,2,2,0
C001035,T000250,Susan Collins,John Thune,16,25,1
L000261,W000818,Carl Levin,John Walsh,10,11,0
C000174,S001184,Thomas Carper,Tim Scott,9,24,0
H000206,S000148,Tom Harkin,Charles Schumer,23,24,2
B001135,K000360,Richard Burr,Mark Kirk,14,22,1
B001267,R000584,Michael Bennet,Jim Risch,10,25,0
B001135,M000133,Richard Burr,Edward Markey,11,16,0
B000575,M001153,Roy Blunt,Lisa Murkowski,17,23,1
H001046,M000303,Martin Heinrich,John McCain,13,22,0
B000243,G000359,Max Baucus,Lindsey Graham,9,14,0
B000944,M000702,Sherrod Brown,Barbara Mikulski,22,24,2
A000360,M001169,Lamar Alexander,Christopher Murphy,14,22,1
H001049,K000367,Kay Hagan,Amy Klobuchar,23,25,3
H001042,M000639,Mazie Hirono,Robert Menendez,24,24,2
R000307,U000038,Pat Roberts,Mark Udall,9,23,0
S001181,W000437,Jeanne Shaheen,Roger Wicker,20,25,0
M000934,P000449,Jerry Moran,Rob Portman,16,21,1
S001184,W000779,Tim Scott,Ron Wyden,12,24,0
B001265,M000355,Mark Begich,Mitch McConnell,15,23,1
B001265,K000148,Mark Begich,John Kerry,2,2,0
C001088,P000590,Christopher Coons,Mark Pryor,23,24,1
H000206,J000291,Tom Harkin,Mike Johanns,12,22,0
C000286,L000174,Saxby Chambliss,Patrick Leahy,16,24,0
G000386,M000303,Charles Grassley,John McCain,13,23,1
R000361,W000437,John Rockefeller,Roger Wicker,21,25,0
M001169,S000033,Christopher Murphy,Bernard Sanders,23,23,2
C000560,V000127,Tom Coburn,David Vitter,12,23,1
M000355,S000320,Mitch McConnell,Richard Shelby,17,25,1
D000607,M001183,Joe Donnelly,Joe Manchin,21,23,2
M001153,T000464,Lisa Murkowski,Jon Tester,22,23,2
C001099,M000355,William Cowan,Mitch McConnell,2,6,0
C001070,I000024,Bob Casey,James Inhofe,11,21,0
A000368,M001111,Kelly Ayotte,Patty Murray,17,22,1
C000141,E000285,Benjamin Cardin,Michael Enzi,11,25,1
G000555,H000338,Kirsten Gillibrand,Orrin Hatch,14,25,0
M000303,R000122,John McCain,Jack Reed,13,23,0
H001061,K000383,John Hoeven,Angus King,20,23,0
G000386,W000779,Charles Grassley,Ron Wyden,13,25,0
B000243,C001056,Max Baucus,John Cornyn,4,13,0
H000206,R000307,Tom Harkin,Pat Roberts,7,23,0
C000127,T000464,Maria Cantwell,Jon Tester,22,25,2
B001265,R000595,Mark Begich,Marco Rubio,10,22,1
H001042,W000779,Mazie Hirono,Ron Wyden,20,24,2
B001267,W000818,Michael Bennet,John Walsh,10,11,0
C000141,M001111,Benjamin Cardin,Patty Murray,21,22,2
C000560,N000032,Tom Coburn,Bill Nelson,6,23,0
B001267,F000062,Michael Bennet,Dianne Feinstein,22,25,2
G000359,H000206,Lindsey Graham,Tom Harkin,16,24,1
L000261,R000584,Carl Levin,Jim Risch,9,25,0
M000702,M001111,Barbara Mikulski,Patty Murray,22,22,2
L000577,W000817,Mike Lee,Elizabeth Warren,5,23,0
A000360,R000361,Lamar Alexander,John Rockefeller,16,23,1
C001088,N000032,Christopher Coons,Bill Nelson,24,24,2
P000603,V000127,Rand Paul,David Vitter,16,23,1
K000367,R000122,Amy Klobuchar,Jack Reed,22,25,5
D000607,W000817,Joe Donnelly,Elizabeth Warren,21,24,2
C000567,H000206,Thad Cochran,Tom Harkin,16,21,0
H001041,S001184,Dean Heller,Tim Scott,13,23,1
M000355,P000603,Mitch McConnell,Rand Paul,17,23,1
C001100,L000174,Jeffrey Chiesa,Patrick Leahy,4,5,0
H001046,S000320,Martin Heinrich,Richard Shelby,14,24,0
B001135,H000338,Richard Burr,Orrin Hatch,16,25,1
F000062,W000818,Dianne Feinstein,John Walsh,10,11,0
M000702,W000817,Barbara Mikulski,Elizabeth Warren,22,24,2
S000770,U000038,Debbie Stabenow,Mark Udall,23,24,2
B000711,H001061,Barbara Boxer,John Hoeven,19,23,0
B001261,M000639,John Barrasso,Robert Menendez,12,24,0
L000550,L000123,Mary Landrieu,Frank Lautenberg,3,3,2
A000368,L000174,Kelly Ayotte,Patrick Leahy,17,25,1
I000055,T000464,Johnny Isakson,Jon Tester,18,25,2
K000148,U000038,John Kerry,Mark Udall,2,2,0
C000560,P000590,Tom Coburn,Mark Pryor,7,23,1
B001267,U000038,Michael Bennet,Mark Udall,21,24,2
J000291,L000550,Mike Johanns,Mary Landrieu,15,22,1
M000133,R000361,Edward Markey,John Rockefeller,15,16,1
J000293,M000133,Ron Johnson,Edward Markey,5,16,0
C001088,V000127,Christopher Coons,David Vitter,16,24,0
H000206,K000360,Tom Harkin,Mark Kirk,15,22,2
L000123,R000361,Frank Lautenberg,John Rockefeller,3,3,2
H001069,M001183,Heidi Heitkamp,Joe Manchin,20,22,4
L000174,M000355,Patrick Leahy,Mitch McConnell,11,25,0
B001230,B001277,Tammy Baldwin,Richard Blumenthal,23,24,3
K000384,V000127,Tim Kaine,David Vitter,16,24,0
B001277,C001098,Richard Blumenthal,Ted Cruz,7,24,0
B001261,W000779,John Barrasso,Ron Wyden,14,24,0
B001277,S000033,Richard Blumenthal,Bernard Sanders,24,24,2
F000062,F000457,Dianne Feinstein,Al Franken,24,25,3
C000567,S000148,Thad Cochran,Charles Schumer,18,22,1
K000383,M001170,Angus King,Claire McCaskill,18,19,2
L000577,U000038,Mike Lee,Mark Udall,4,23,0
B001236,W000818,John Boozman,John Walsh,8,11,1
K000367,R000595,Amy Klobuchar,Marco Rubio,10,24,0
K000383,W000802,Angus King,Sheldon Whitehouse,20,23,3
H000338,M001170,Orrin Hatch,Claire McCaskill,14,21,1
C001098,S000148,Ted Cruz,Charles Schumer,8,24,0
S000770,W000437,Debbie Stabenow,Roger Wicker,20,25,0
B001230,S000148,Tammy Baldwin,Charles Schumer,22,24,3
T000461,U000039,Patrick Toomey,Tom Udall,11,25,0
C001100,F000444,Jeffrey Chiesa,Jeff Flake,4,5,0
H000338,P000449,Orrin Hatch,Rob Portman,17,25,1
K000383,S001184,Angus King,Tim Scott,9,23,0
M000934,P000603,Jerry Moran,Rand Paul,15,20,1
A000368,M000702,Kelly Ayotte,Barbara Mikulski,18,25,2
C001070,E000285,Bob Casey,Michael Enzi,13,24,0
H001041,L000550,Dean Heller,Mary Landrieu,17,23,2
C000542,J000291,Daniel Coats,Mike Johanns,20,23,1
H000206,H001046,Tom Harkin,Martin Heinrich,23,23,2
H001046,K000367,Martin Heinrich,Amy Klobuchar,23,24,2
A000360,B000711,Lamar Alexander,Barbara Boxer,14,21,0
H001061,M000355,John Hoeven,Mitch McConnell,17,25,1
H001061,R000307,John Hoeven,Pat Roberts,12,24,1
I000024,M000702,James Inhofe,Barbara Mikulski,10,22,0
L000123,W000805,Frank Lautenberg,Mark Warner,3,3,2
C001070,M001111,Bob Casey,Patty Murray,20,21,2
M001169,S000148,Christopher Murphy,Charles Schumer,23,24,3
G000555,H001042,Kirsten Gillibrand,Mazie Hirono,24,24,2
C001099,K000383,William Cowan,Angus King,6,6,3
C000542,F000457,Daniel Coats,Al Franken,17,25,0
F000444,M001176,Jeff Flake,Jeff Merkley,12,23,0
E000285,G000555,Michael Enzi,Kirsten Gillibrand,11,25,0
F000444,P000590,Jeff Flake,Mark Pryor,12,24,1
C000127,R000146,Maria Cantwell,Harry Reid,25,25,2
B000243,M001169,Max Baucus,Christopher Murphy,11,13,2
B001288,C001035,Cory Booker,Susan Collins,12,13,2
B000944,G000386,Sherrod Brown,Charles Grassley,10,24,0
B000243,K000360,Max Baucus,Mark Kirk,8,13,2
C001100,L000123,Jeffrey Chiesa,Frank Lautenberg,0,0,0
E000285,F000463,Michael Enzi,Deb Fischer,21,24,1
A000360,W000805,Lamar Alexander,Mark Warner,17,22,2
C000542,T000250,Daniel Coats,John Thune,20,25,1
S001184,S001141,Tim Scott,Jeff Sessions,15,22,1
C001088,D000607,Christopher Coons,Joe Donnelly,22,23,2
C000542,C000880,Daniel Coats,Michael Crapo,19,25,1
C001099,M000133,William Cowan,Edward Markey,0,0,1
C000567,U000039,Thad Cochran,Tom Udall,17,22,0
B001288,K000148,Cory Booker,John Kerry,0,0,0
H000338,P000590,Orrin Hatch,Mark Pryor,16,25,1
B001135,P000449,Richard Burr,Rob Portman,18,25,1
B001267,C000141,Michael Bennet,Benjamin Cardin,21,25,2
K000367,R000146,Amy Klobuchar,Harry Reid,24,25,2
J000293,W000437,Ron Johnson,Roger Wicker,11,25,1
D000563,W000779,Richard Durbin,Ron Wyden,22,25,2
M001170,N000032,Claire McCaskill,Bill Nelson,20,21,2
A000368,C000286,Kelly Ayotte,Saxby Chambliss,15,24,1
F000457,P000590,Al Franken,Mark Pryor,23,25,2
B001261,W000437,John Barrasso,Roger Wicker,16,24,1
F000463,R000361,Deb Fischer,John Rockefeller,14,24,0
C001071,G000555,Bob Corker,Kirsten Gillibrand,14,25,0
B001135,V000127,Richard Burr,David Vitter,20,25,1
F000444,S001184,Jeff Flake,Tim Scott,18,24,1
C000567,W000818,Thad Cochran,John Walsh,7,8,1
C000127,R000595,Maria Cantwell,Marco Rubio,9,24,0
C001035,M000355,Susan Collins,Mitch McConnell,15,25,1
C000174,T000250,Thomas Carper,John Thune,18,25,0
C000141,F000444,Benjamin Cardin,Jeff Flake,10,24,0
H000338,P000603,Orrin Hatch,Rand Paul,16,23,1
H001049,I000055,Kay Hagan,Johnny Isakson,20,25,2
H000338,M000639,Orrin Hatch,Robert Menendez,14,25,0
M000133,M001176,Edward Markey,Jeff Merkley,13,15,3
M000934,S001141,Jerry Moran,Jeff Sessions,12,19,1
G000555,W000817,Kirsten Gillibrand,Elizabeth Warren,23,24,3
B001236,H000206,John Boozman,Tom Harkin,13,24,1
N000032,W000802,Bill Nelson,Sheldon Whitehouse,22,25,3
D000563,M001153,Richard Durbin,Lisa Murkowski,21,23,1
C001035,S001184,Susan Collins,Tim Scott,10,24,1
B000944,S001184,Sherrod Brown,Tim Scott,8,23,0
B001261,M001153,John Barrasso,Lisa Murkowski,14,22,1
E000285,L000174,Michael Enzi,Patrick Leahy,9,25,0
H000206,K000384,Tom Harkin,Tim Kaine,23,23,2
B001288,H001061,Cory Booker,John Hoeven,10,13,1
C000127,R000122,Maria Cantwell,Jack Reed,23,25,2
C001070,R000361,Bob Casey,John Rockefeller,23,24,2
L000550,M001176,Mary Landrieu,Jeff Merkley,20,23,3
B000243,T000461,Max Baucus,Patrick Toomey,7,14,0
D000563,M000639,Richard Durbin,Robert Menendez,24,25,4
I000055,P000449,Johnny Isakson,Rob Portman,17,25,1
B001135,N000032,Richard Burr,Bill Nelson,16,25,0
C001098,M001153,Ted Cruz,Lisa Murkowski,10,22,1
L000174,M001111,Patrick Leahy,Patty Murray,20,22,2
C001088,H000338,Christopher Coons,Orrin Hatch,14,24,0
A000360,C000174,Lamar Alexander,Thomas Carper,19,23,1
B000711,K000148,Barbara Boxer,John Kerry,2,2,0
C001099,J000291,William Cowan,Mike Johanns,4,6,0
M001176,M000702,Jeff Merkley,Barbara Mikulski,22,24,3
B001135,D000607,Richard Burr,Joe Donnelly,16,24,1
G000386,H001041,Charles Grassley,Dean Heller,14,24,1
C000567,K000360,Thad Cochran,Mark Kirk,11,20,1
P000590,S001141,Mark Pryor,Jeff Sessions,10,23,1
C001100,F000463,Jeffrey Chiesa,Deb Fischer,4,5,0
C001088,P000449,Christopher Coons,Rob Portman,14,24,0
G000555,J000293,Kirsten Gillibrand,Ron Johnson,6,25,0
J000291,T000461,Mike Johanns,Patrick Toomey,14,23,1
T000464,W000817,Jon Tester,Elizabeth Warren,19,24,2
C000174,M000702,Thomas Carper,Barbara Mikulski,20,25,2
B001265,J000291,Mark Begich,Mike Johanns,13,21,1
B000711,C001035,Barbara Boxer,Susan Collins,21,23,2
H001046,M000133,Martin Heinrich,Edward Markey,15,16,1
L000123,M001111,Frank Lautenberg,Patty Murray,1,1,2
K000148,R000307,John Kerry,Pat Roberts,1,2,0
C001070,W000805,Bob Casey,Mark Warner,22,23,2
W000818,W000817,John Walsh,Elizabeth Warren,9,11,0
C000567,R000584,Thad Cochran,Jim Risch,11,22,1
B000944,L000550,Sherrod Brown,Mary Landrieu,20,23,2
R000595,T000464,Marco Rubio,Jon Tester,12,24,1
C001056,U000038,John Cornyn,Mark Udall,11,23,0
L000577,T000464,Mike Lee,Jon Tester,7,24,1
C001070,C001100,Bob Casey,Jeffrey Chiesa,5,5,0
H001041,W000817,Dean Heller,Elizabeth Warren,14,23,1
F000457,S000320,Al Franken,Richard Shelby,15,25,0
B001265,C000880,Mark Begich,Michael Crapo,11,23,2
C001099,F000457,William Cowan,Al Franken,6,6,3
C000542,K000383,Daniel Coats,Angus King,15,23,0
A000360,M001111,Lamar Alexander,Patty Murray,14,20,0
D000607,M001170,Joe Donnelly,Claire McCaskill,20,20,3
C000542,M000133,Daniel Coats,Edward Markey,9,16,0
M000303,W000817,John McCain,Elizabeth Warren,11,22,0
I000024,W000437,James Inhofe,Roger Wicker,14,22,1
C001099,C000880,William Cowan,Michael Crapo,2,6,1
C000127,H001046,Maria Cantwell,Martin Heinrich,24,24,2
M001183,S000320,Joe Manchin,Richard Shelby,13,24,1
C001099,T000250,William Cowan,John Thune,3,6,0
B001265,F000457,Mark Begich,Al Franken,21,23,3
C000880,S000320,Michael Crapo,Richard Shelby,19,25,1
B001236,P000449,John Boozman,Rob Portman,17,25,1
C001071,L000550,Bob Corker,Mary Landrieu,16,24,2
H000206,R000595,Tom Harkin,Marco Rubio,9,23,0
M000702,S000033,Barbara Mikulski,Bernard Sanders,23,24,2
M001169,T000464,Christopher Murphy,Jon Tester,20,24,3
K000384,P000449,Tim Kaine,Rob Portman,14,24,0
B001135,R000584,Richard Burr,Jim Risch,16,25,1
C001056,R000146,John Cornyn,Harry Reid,11,24,0
B000243,P000603,Max Baucus,Rand Paul,3,13,0
C001056,P000590,John Cornyn,Mark Pryor,12,24,1
W000817,W000779,Elizabeth Warren,Ron Wyden,21,24,3
M001176,W000779,Jeff Merkley,Ron Wyden,23,24,3
K000383,T000464,Angus King,Jon Tester,20,23,2
G000359,M000934,Lindsey Graham,Jerry Moran,17,21,1
G000359,H001069,Lindsey Graham,Heidi Heitkamp,18,23,3
C000880,R000595,Michael Crapo,Marco Rubio,16,24,1
C000567,D000607,Thad Cochran,Joe Donnelly,18,21,1
H001042,T000461,Mazie Hirono,Patrick Toomey,10,24,0
B000575,L000550,Roy Blunt,Mary Landrieu,20,24,2
H001069,N000032,Heidi Heitkamp,Bill Nelson,22,23,3
F000463,K000367,Deb Fischer,Amy Klobuchar,15,24,0
H001061,L000577,John Hoeven,Mike Lee,7,24,1
B000575,M001183,Roy Blunt,Joe Manchin,17,24,2
H000338,T000461,Orrin Hatch,Patrick Toomey,18,25,1
M001153,V000127,Lisa Murkowski,David Vitter,17,23,2
R000122,T000250,Jack Reed,John Thune,15,25,0
M000934,W000779,Jerry Moran,Ron Wyden,12,21,1
B000243,C001088,Max Baucus,Christopher Coons,13,14,2
C000880,R000122,Michael Crapo,Jack Reed,10,25,2
B000711,S001194,Barbara Boxer,Brian Schatz,20,21,2
R000146,S001141,Harry Reid,Jeff Sessions,9,23,0
B001288,H001049,Cory Booker,Kay Hagan,12,13,2
D000607,M001169,Joe Donnelly,Christopher Murphy,22,24,3
D000607,K000360,Joe Donnelly,Mark Kirk,16,22,4
C001035,L000577,Susan Collins,Mike Lee,5,24,1
F000457,R000122,Al Franken,Jack Reed,22,25,5
S001141,U000038,Jeff Sessions,Mark Udall,9,22,0
K000148,M001170,John Kerry,Claire McCaskill,2,2,0
C001070,W000437,Bob Casey,Roger Wicker,22,24,1
B001135,W000818,Richard Burr,John Walsh,9,11,1
A000360,E000285,Lamar Alexander,Michael Enzi,17,23,2
K000360,N000032,Mark Kirk,Bill Nelson,15,22,2
G000359,P000590,Lindsey Graham,Mark Pryor,19,25,2
C001071,S001184,Bob Corker,Tim Scott,13,24,1
I000024,R000146,James Inhofe,Harry Reid,10,22,0
C001056,H001069,John Cornyn,Heidi Heitkamp,10,22,1
C001056,M000934,John Cornyn,Jerry Moran,14,21,1
H000206,P000603,Tom Harkin,Rand Paul,8,22,0
M000355,T000464,Mitch McConnell,Jon Tester,15,25,1
L000550,S001181,Mary Landrieu,Jeanne Shaheen,22,24,3
C000286,J000177,Saxby Chambliss,Tim Johnson,17,24,1
E000285,H001042,Michael Enzi,Mazie Hirono,10,24,1
B001236,C000127,John Boozman,Maria Cantwell,15,25,0
P000590,R000307,Mark Pryor,Pat Roberts,10,24,1
C000174,M001153,Thomas Carper,Lisa Murkowski,18,23,1
P000449,T000461,Rob Portman,Patrick Toomey,22,25,1
M001111,R000584,Patty Murray,Jim Risch,8,22,0
G000386,H001042,Charles Grassley,Mazie Hirono,11,24,0
I000024,W000779,James Inhofe,Ron Wyden,11,22,0
M001183,P000603,Joe Manchin,Rand Paul,9,23,1
C000542,K000367,Daniel Coats,Amy Klobuchar,17,25,0
L000123,P000590,Frank Lautenberg,Mark Pryor,3,3,1
B000575,S001184,Roy Blunt,Tim Scott,15,24,1
B000243,B001236,Max Baucus,John Boozman,7,14,0
K000148,M000303,John Kerry,John McCain,1,2,0
C000567,N000032,Thad Cochran,Bill Nelson,18,22,1
D000607,H001069,Joe Donnelly,Heidi Heitkamp,23,23,3
K000360,V000127,Mark Kirk,David Vitter,15,22,1
B001288,C001100,Cory Booker,Jeffrey Chiesa,0,0,0
A000360,J000293,Lamar Alexander,Ron Johnson,13,23,1
C001088,H000206,Christopher Coons,Tom Harkin,22,23,2
S001184,T000464,Tim Scott,Jon Tester,12,24,1
B001135,U000039,Richard Burr,Tom Udall,15,25,0
B000944,G000555,Sherrod Brown,Kirsten Gillibrand,23,24,2
C000286,S000033,Saxby Chambliss,Bernard Sanders,17,24,0
B001265,T000250,Mark Begich,John Thune,15,23,1
B001230,C000286,Tammy Baldwin,Saxby Chambliss,15,23,1
L000123,S001184,Frank Lautenberg,Tim Scott,0,3,0
C000286,C001098,Saxby Chambliss,Ted Cruz,13,23,1
B001236,H000338,John Boozman,Orrin Hatch,19,25,1
I000055,R000307,Johnny Isakson,Pat Roberts,15,24,1
F000062,H001061,Dianne Feinstein,John Hoeven,22,25,0
C001035,M000303,Susan Collins,John McCain,15,23,1
C000880,H001046,Michael Crapo,Martin Heinrich,9,24,1
H000338,K000384,Orrin Hatch,Tim Kaine,14,24,0
C000127,C001099,Maria Cantwell,William Cowan,6,6,2
I000024,L000174,James Inhofe,Patrick Leahy,7,22,0
C000127,S000320,Maria Cantwell,Richard Shelby,14,25,0
C001099,H000338,William Cowan,Orrin Hatch,3,6,0
C000560,R000361,Tom Coburn,John Rockefeller,6,23,0
H001061,L000550,John Hoeven,Mary Landrieu,23,24,2
B001267,H001069,Michael Bennet,Heidi Heitkamp,22,23,2
B001267,M000934,Michael Bennet,Jerry Moran,11,21,1
H001046,R000584,Martin Heinrich,Jim Risch,8,24,0
L000174,W000818,Patrick Leahy,John Walsh,9,11,0
D000563,M000702,Richard Durbin,Barbara Mikulski,25,25,3
C001098,H000206,Ted Cruz,Tom Harkin,7,23,0
C001071,G000386,Bob Corker,Charles Grassley,16,25,1
F000062,H001049,Dianne Feinstein,Kay Hagan,24,25,2
K000360,P000449,Mark Kirk,Rob Portman,18,22,1
M001170,S001194,Claire McCaskill,Brian Schatz,18,19,2
H000206,T000250,Tom Harkin,John Thune,13,24,0
L000261,R000307,Carl Levin,Pat Roberts,9,24,0
B000711,H001049,Barbara Boxer,Kay Hagan,21,23,2
L000261,P000590,Carl Levin,Mark Pryor,24,25,2
J000293,R000146,Ron Johnson,Harry Reid,7,25,0
B000575,G000386,Roy Blunt,Charles Grassley,18,25,1
B001230,H000206,Tammy Baldwin,Tom Harkin,21,23,2
B001135,C000127,Richard Burr,Maria Cantwell,16,25,0
H000206,R000122,Tom Harkin,Jack Reed,21,24,3
M001183,M000303,Joe Manchin,John McCain,13,23,1
B001267,T000461,Michael Bennet,Patrick Toomey,13,25,0
